"address","district_name","lat","long"
"Leipzig, Hauptstraße 34","Althen-Kleinpösna",51.3087712,12.4645841
"Leipzig, Plautstraße 13","Connewitz",51.3303438262416,12.3091685684996
"Leipzig, Plautstraße 17","Connewitz",51.331551536085,12.308036041745
"Leipzig, Plautstraße 19","Connewitz",51.3318572551228,12.3078301863112
"Leipzig, Plautstraße 19A","Connewitz",51.3321423574728,12.3074640734579
"Leipzig, Plautstraße 19B","Connewitz",51.3322364871056,12.3073263955168
"Leipzig, Plautstraße 21","Connewitz",51.3324971651509,12.3068892649418
"Leipzig, Plautstraße 23","Connewitz",51.3326399057936,12.3061019173769
"Leipzig, Plautstraße 25","Connewitz",51.333067899318,12.3055262290024
"Leipzig, Plautstraße 27","Connewitz",51.3337096690295,12.3046306308263
"Leipzig, Plautstraße 29","Connewitz",51.3367141,12.2972365
"Leipzig, Plautstraße 31","Connewitz",51.3340932724741,12.3039513230779
"Leipzig, Plautstraße 31A","Connewitz",51.3343789363496,12.3034191333575
"Leipzig, Plautstraße 33","Connewitz",51.3346743947828,12.3027806846583
"Leipzig, Plautstraße 35","Connewitz",51.3349865295939,12.3023913248983
"Leipzig, Plautstraße 37","Connewitz",51.3351946722295,12.3020252658806
"Leipzig, Plautstraße 37A","Connewitz",51.3356186596143,12.3012305865061
"Leipzig, Plautstraße 39","Connewitz",51.3362444059068,12.3001166382793
"Leipzig, Plautstraße 39A","Connewitz",51.3357561685011,12.3005484549792
"Leipzig, Plautstraße 41","Connewitz",51.3367507899536,12.2981462546259
"Leipzig, Plautstraße 56","Connewitz",51.3380216454869,12.2914084979041
"Leipzig, Plautstraße 78","Connewitz",51.3367592653342,12.2965332063636
"Leipzig, Plautstraße 80","Connewitz",51.3352819888215,12.2986967372773
"Leipzig, Am Schwalbennest 1","Connewitz",51.3237827,12.2861411
"Leipzig, Am Schwalbennest 10","Connewitz",51.3246136638649,12.2876985559473
"Leipzig, Am Schwalbennest 11","Connewitz",51.3236840719507,12.2872613817467
"Leipzig, Am Schwalbennest 12","Connewitz",51.3247592457973,12.287632383921
"Leipzig, Am Schwalbennest 13","Connewitz",51.3237023,12.2874876
"Leipzig, Am Schwalbennest 14","Connewitz",51.3249048277298,12.2875662118947
"Leipzig, Am Schwalbennest 15","Connewitz",51.3241649,12.2870852
"Leipzig, Am Schwalbennest 16","Connewitz",51.3250504096622,12.2875000398683
"Leipzig, Am Schwalbennest 17","Connewitz",51.3243258,12.28701545
"Leipzig, Am Schwalbennest 18","Connewitz",51.325181160455,12.2874169387627
"Leipzig, Am Schwalbennest 19","Connewitz",51.3244867,12.2869457
"Leipzig, Am Schwalbennest 20","Connewitz",51.32526590697,12.2872813258418
"Leipzig, Am Schwalbennest 21","Connewitz",51.3246242,12.2867204
"Leipzig, Am Schwalbennest 22","Connewitz",51.325350653485,12.2871457129209
"Leipzig, Am Schwalbennest 23","Connewitz",51.3245885257986,12.2865296919181
"Leipzig, Am Schwalbennest 24","Connewitz",51.3254354,12.2870101
"Leipzig, Am Schwalbennest 25","Connewitz",51.3245528515971,12.2863389838362
"Leipzig, Am Schwalbennest 26","Connewitz",51.3254455,12.2867848
"Leipzig, Am Schwalbennest 27","Connewitz",51.3245171773957,12.2861482757543
"Leipzig, Am Schwalbennest 28","Connewitz",51.32534155,12.2866212
"Leipzig, Am Schwalbennest 29","Connewitz",51.32443837876,12.2859734423663
"Leipzig, Am Schwalbennest 3","Connewitz",51.3237389016631,12.2863637851265
"Leipzig, Am Schwalbennest 30","Connewitz",51.3252376,12.2864576
"Leipzig, Am Schwalbennest 31","Connewitz",51.32434188938,12.2858051211832
"Leipzig, Am Schwalbennest 32","Connewitz",51.3251739,12.2861572
"Leipzig, Am Schwalbennest 33","Connewitz",51.3242454,12.2856368
"Leipzig, Am Schwalbennest 34","Connewitz",51.3250559,12.28595442
"Leipzig, Am Schwalbennest 36","Connewitz",51.3249379,12.28575164
"Leipzig, Am Schwalbennest 38","Connewitz",51.3248199,12.28554886
"Leipzig, Am Schwalbennest 40","Connewitz",51.3247019,12.28534608
"Leipzig, Am Schwalbennest 42","Connewitz",51.3245839,12.2851433
"Leipzig, Am Schwalbennest 5","Connewitz",51.3236951033261,12.2865864702531
"Leipzig, Am Schwalbennest 6","Connewitz",51.3243225,12.2878309
"Leipzig, Am Schwalbennest 7","Connewitz",51.3236513049892,12.2868091553796
"Leipzig, Am Schwalbennest 8","Connewitz",51.3244680819324,12.2877647279737
"Leipzig, Am Schwalbennest 9","Connewitz",51.3236658439015,12.2870351634934
"Leipzig, Garskestraße 23","Connewitz",51.3254246,12.2895815
"Leipzig, Horburger Straße 101","Connewitz",51.33101839494,12.2806882974684
"Leipzig, Horburger Straße 103","Connewitz",51.3315821399514,12.2794118776468
"Leipzig, Horburger Straße 105","Connewitz",51.3315858404721,12.2791271759185
"Leipzig, Horburger Straße 59D","Connewitz",51.3309515,12.2811173
"Leipzig, Kiewer Straße 28","Connewitz",51.325491,12.2739648
"Leipzig, Kiewer Straße 30","Connewitz",51.3240145466048,12.2766040907067
"Leipzig, Kursdorfer Weg 10","Connewitz",51.3254913,12.2853203333333
"Leipzig, Kursdorfer Weg 12","Connewitz",51.32560585,12.2855107666667
"Leipzig, Kursdorfer Weg 14","Connewitz",51.3257204,12.2857012
"Leipzig, Kursdorfer Weg 16","Connewitz",51.3258645,12.2865702
"Leipzig, Kursdorfer Weg 18","Connewitz",51.32597982,12.2863846
"Leipzig, Kursdorfer Weg 2","Connewitz",51.3250331,12.2845586
"Leipzig, Kursdorfer Weg 20","Connewitz",51.32609514,12.286199
"Leipzig, Kursdorfer Weg 22","Connewitz",51.32621046,12.2860134
"Leipzig, Kursdorfer Weg 24","Connewitz",51.32632578,12.2858278
"Leipzig, Kursdorfer Weg 26","Connewitz",51.3264411,12.2856422
"Leipzig, Kursdorfer Weg 4","Connewitz",51.32514765,12.2847490333333
"Leipzig, Kursdorfer Weg 6","Connewitz",51.3252622,12.2849394666667
"Leipzig, Kursdorfer Weg 8","Connewitz",51.32537675,12.2851299
"Leipzig, Lauschaer Weg 3","Connewitz",51.3227539,12.2839994
"Leipzig, Meininger Ring 1","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 11","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 13","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 15","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 17","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 19","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 2","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 21","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 23","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 25","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 27","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 29","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 3","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 31","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 33","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 35","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 37","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 39","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 41","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 5","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 7","Connewitz",51.3198952,12.2790497
"Leipzig, Meininger Ring 9","Connewitz",51.3198952,12.2790497
"Leipzig, Schönauer Ring 71","Connewitz",51.3259081,12.2832711
"Leipzig, Schönauer Ring 73","Connewitz",51.3248153,12.284521
"Leipzig, Schönauer Ring 75","Connewitz",51.3246946,12.2847034
"Leipzig, Schönauer Ring 77","Connewitz",51.3245739,12.2848858
"Leipzig, Schönauer Ring 79","Connewitz",51.3240945,12.2856046
"Leipzig, Schönauer Ring 81","Connewitz",51.3240062333333,12.2857387333333
"Leipzig, Schönauer Ring 83","Connewitz",51.3247511,12.2841612
"Leipzig, Schönauer Ring 85","Connewitz",51.3247511,12.2841612
"Leipzig, Schönauer Ring 9","Connewitz",51.3288463,12.2880769
"Leipzig, Schönauer Straße 235","Connewitz",51.3309185,12.285987
"Leipzig, Schönauer Straße 240","Connewitz",51.3309185,12.285987
"Leipzig, Schönauer Straße 245","Connewitz",51.3309185,12.285987
"Leipzig, Trusetaler Weg 1","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 10","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 12","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 2","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 3","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 4","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 5","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 6","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 7","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 8","Connewitz",51.3266804,12.2792703
"Leipzig, Trusetaler Weg 9","Connewitz",51.3266804,12.2792703
"Leipzig, Wasunger Straße 23","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 24","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 25","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 3","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 5","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 7","Connewitz",51.3264825,12.2796448
"Leipzig, Wasunger Straße 9","Connewitz",51.3264825,12.2796448
"Leipzig, Alte Salzstraße 191","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 298","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 300","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 304","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 333","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 335","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 337","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 339","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 341","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Alte Salzstraße 353","Dölitz-Dösen",51.3145733,12.2787953
"Leipzig, Ansbacher Straße 11","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 12","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 13","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 14","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 14A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 14B","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 15","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 16","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 17","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 18","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 18A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 19","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 19A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 1A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 2","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 20","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 20A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 22","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 23","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 24","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 25","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 27","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 29","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 2A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 3","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 31","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 33","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 3A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 3B","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 4","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 4A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 5","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 5A","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 6","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 7","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 8","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Ansbacher Straße 9","Dölitz-Dösen",51.3099544,12.2841235
"Leipzig, Aschaffenburger Straße 1","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 10","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 10A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 11","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 12","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 13","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 15","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 16","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 17","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 18","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 19","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 19A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 1A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 2","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 20","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 22","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 24","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 24A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 2A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 2B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 2C","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 3","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 4","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 5","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 6","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 7","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 7B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 8","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 9","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 9A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Aschaffenburger Straße 9B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Bärenfelser Weg 1","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Bärenfelser Weg 1A","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Bärenfelser Weg 3","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Bärenfelser Weg 5","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Bärenfelser Weg 5A","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Bärenfelser Weg 5B","Dölitz-Dösen",51.3159509,12.2696528
"Leipzig, Brambacher Straße 67","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 7","Dölitz-Dösen",51.3129941,12.3022201
"Leipzig, Brambacher Straße 71","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 73","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 75","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 77","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 79","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 81","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 83","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 85","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 87","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 87A","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 89","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Brambacher Straße 9","Dölitz-Dösen",51.3135263,12.3004103
"Leipzig, Colberger Weg 1","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 10","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 2","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 5","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 6","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 7A","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 8","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Colberger Weg 9","Dölitz-Dösen",51.3165384,12.2738125
"Leipzig, Erlanger Straße 1","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 10","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 11","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 11A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 11B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 12","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 13","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 14","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 15","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 15A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 16","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 16A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 16B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 16C","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 17","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 17A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 19","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 1A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 1B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 1D","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 2","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 22","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 23","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 23A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 23B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 24","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 26","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 27","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 27A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 27B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 28","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 28A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 29","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 2A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 2B","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 30","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 34","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 36","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 38","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 4","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 40","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 42","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 44","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 5A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 6","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 7","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 8","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 9","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Erlanger Straße 9A","Dölitz-Dösen",51.3117941,12.2894567
"Leipzig, Forchheimer Straße 2","Dölitz-Dösen",51.3118481,12.2898391
"Leipzig, Forchheimer Straße 2A","Dölitz-Dösen",51.3118481,12.2898391
"Leipzig, Forchheimer Straße 3","Dölitz-Dösen",51.3118481,12.2898391
"Leipzig, Forchheimer Straße 4","Dölitz-Dösen",51.3118481,12.2898391
"Leipzig, Fürther Straße 1","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 10","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 11","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 11A","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 12","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 13","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 13A","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 14","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Fürther Straße 15","Dölitz-Dösen",51.3103679,12.2900387
"Leipzig, Lausner Weg 76","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 76A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 76B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 77","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 77A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 77B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 77C","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 8","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 81","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 83","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 85","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 87","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 89","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 8A","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 91","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 93","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 95","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 97","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lausner Weg 9B","Dölitz-Dösen",51.3068462,12.277797
"Leipzig, Lichtenfelser Straße 1","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 11","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 13","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 15","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 17","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 19","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 21","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 23","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 2A","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 2B","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 3","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 3A","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 4","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 5","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 7","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lichtenfelser Straße 9","Dölitz-Dösen",51.3107263,12.2942295
"Leipzig, Lobensteiner Straße 1","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 10","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 10C","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 11","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 12A","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 13","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 14","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 15","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 17","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 18","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 19","Dölitz-Dösen",51.3157231,12.2738796
"Leipzig, Lobensteiner Straße 2","Dölitz-Dösen",51.3157231,12.2738796
